ID Pedido,Data,Produto,Categoria,Quantidade,Valor Unitário
7912,2026-09-03,Cadeira Gamer,Móveis,1,1200.0
7913,2026-05-20,Mouse Gamer,Periféricos,1,150.5
7914,2026-06-12,Mouse Gamer,Periféricos,2,150.5
7915,2026-03-02,Headset,Periféricos,2,250.0
7916,2026-12-04,Mouse Gamer,Periféricos,1,150.5
7917,2026-03-10,Teclado Mecânico,Periféricos,1,350.0
7918,2026-08-09,Cabo HDMI,Acessórios,1,25.0
7919,2026-01-19,Mouse Gamer,Periféricos,3,150.5
7920,2026-06-16,Cadeira Gamer,Móveis,1,1200.0
7921,2026-08-02,Teclado Mecânico,Periféricos,1,350.0
7922,2026-03-21,Cabo HDMI,Acessórios,0,25.0
7923,2026-03-22,Cadeira Gamer,Móveis,0,1200.0
7924,2026-07-13,Headset,Periféricos,1,250.0
7925,2026-01-02,Teclado Mecânico,Periféricos,1,350.0
7926,2026-07-20,Teclado Mecânico,Periféricos,1,350.0
7927,2026-01-08,Teclado Mecânico,Periféricos,1,350.0
7928,2026-07-07,Teclado Mecânico,Periféricos,-1,350.0
7929,2026-11-03,Cabo HDMI,Acessórios,1,25.0
7930,2026-06-01,Mouse Gamer,Periféricos,2,150.5
7931,2026-12-19,Headset,Periféricos,1,250.0
7932,2026-10-30,Cabo HDMI,Acessórios,2,25.0
7933,2026-05-18,Cadeira Gamer,Móveis,1,1200.0
7934,2026-11-20,Headset,Periféricos,1,250.0
7935,2026-08-15,Teclado Mecânico,Periféricos,1,350.0
7936,2026-03-10,Teclado Mecânico,Periféricos,3,350.0
7937,2026-07-22,Monitor 24p,Monitores,1,800.0
7938,2026-04-05,Cabo HDMI,Acessórios,-1,25.0
7939,2026-03-06,Cadeira Gamer,Móveis,1,1200.0
7940,2026-04-09,Mouse Gamer,Periféricos,2,150.5
7941,2026-01-16,Cadeira Gamer,Móveis,1,1200.0
7942,2026-12-28,Cabo HDMI,Acessórios,1,25.0
7943,2026-02-05,Mouse Gamer,Periféricos,1,150.5
7944,2026-09-20,Mouse Gamer,Periféricos,1,150.5
7945,2026-11-13,Teclado Mecânico,Periféricos,1,350.0
7946,2026-11-20,Headset,Periféricos,1,250.0
7947,2026-06-20,Monitor 24p,Monitores,1,800.0
7948,2026-03-22,Headset,Periféricos,-1,250.0
7949,2026-12-26,Mouse Gamer,Periféricos,3,150.5
7950,2026-12-20,Teclado Mecânico,Periféricos,1,350.0
7951,2026-04-05,Mouse Gamer,Periféricos,-1,150.5
7952,2026-12-28,Cabo HDMI,Acessórios,1,25.0
7953,2026-09-04,Monitor 24p,Monitores,1,800.0
7954,2026-07-08,Mouse Gamer,Periféricos,1,150.5
7955,2026-11-10,Cabo HDMI,Acessórios,2,25.0
7956,2026-02-17,Cadeira Gamer,Móveis,2,1200.0
7957,2026-12-01,Cabo HDMI,Acessórios,1,25.0
7958,2026-05-12,Mouse Gamer,Periféricos,2,150.5
7959,2026-01-11,Mouse Gamer,Periféricos,2,150.5
7960,2026-09-15,Mouse Gamer,Periféricos,2,150.5
7961,2026-02-03,Teclado Mecânico,Periféricos,2,350.0
7962,2026-09-08,Monitor 24p,Monitores,1,800.0
7963,2026-06-24,Teclado Mecânico,Periféricos,-1,350.0
7964,2026-08-22,Monitor 24p,Monitores,1,800.0
7965,2026-10-06,Monitor 24p,Monitores,1,800.0
7966,2026-11-12,Mouse Gamer,Periféricos,2,150.5
7967,2026-07-13,Headset,Periféricos,1,250.0
7968,2026-03-16,Cabo HDMI,Acessórios,1,25.0
7969,2026-04-06,Mouse Gamer,Periféricos,1,150.5
7970,2026-10-08,Headset,Periféricos,1,250.0
7971,2026-12-05,Teclado Mecânico,Periféricos,0,350.0
7972,2026-07-20,Monitor 24p,Monitores,1,800.0
7973,2026-06-12,Teclado Mecânico,Periféricos,1,350.0
7974,2026-08-24,Monitor 24p,Monitores,1,800.0
7975,2026-02-03,Mouse Gamer,Periféricos,-1,150.5
7976,2026-12-19,Cabo HDMI,Acessórios,1,25.0
7977,2026-06-07,Monitor 24p,Monitores,1,800.0
7978,2026-05-28,Mouse Gamer,Periféricos,1,150.5
7979,2026-08-26,Teclado Mecânico,Periféricos,3,350.0
7980,2026-10-07,Mouse Gamer,Periféricos,1,150.5
7981,2026-07-06,Teclado Mecânico,Periféricos,1,350.0
7982,2026-06-19,Monitor 24p,Monitores,1,800.0
7983,2026-08-16,Cabo HDMI,Acessórios,1,25.0
7984,2026-09-23,Monitor 24p,Monitores,-1,800.0
7985,2026-09-11,Cabo HDMI,Acessórios,1,25.0
7986,2026-04-17,Headset,Periféricos,-1,250.0
7987,2026-06-27,Cadeira Gamer,Móveis,1,1200.0
7988,2026-09-06,Cadeira Gamer,Móveis,0,1200.0
7989,2026-11-11,Cabo HDMI,Acessórios,1,25.0
7990,2026-10-09,Headset,Periféricos,1,250.0
7991,2026-04-24,Headset,Periféricos,1,250.0
7992,2026-02-18,Cadeira Gamer,Móveis,0,1200.0
7993,2026-11-07,Monitor 24p,Monitores,1,800.0
7994,2026-06-20,Monitor 24p,Monitores,1,800.0
7995,2026-05-22,Teclado Mecânico,Periféricos,1,350.0
7996,2026-10-06,Headset,Periféricos,-1,250.0
7997,2026-09-20,Cabo HDMI,Acessórios,1,25.0
7998,2026-05-10,Teclado Mecânico,Periféricos,2,350.0
7999,2026-03-13,Cabo HDMI,Acessórios,1,25.0
8000,2026-08-02,Cabo HDMI,Acessórios,1,25.0
8001,2026-05-14,Mouse Gamer,Periféricos,0,150.5
8002,2026-02-11,Headset,Periféricos,3,250.0
8003,2026-11-24,Monitor 24p,Monitores,1,800.0
8004,2026-12-08,Cabo HDMI,Acessórios,1,25.0
8005,2026-09-28,Monitor 24p,Monitores,1,800.0
8006,2026-09-21,Teclado Mecânico,Periféricos,1,350.0
8007,2026-05-02,Monitor 24p,Monitores,2,800.0
8008,2026-06-15,Headset,Periféricos,1,250.0
8009,2026-02-28,Teclado Mecânico,Periféricos,3,350.0
8010,2026-03-30,Mouse Gamer,Periféricos,2,150.5
8011,2026-07-17,Mouse Gamer,Periféricos,2,150.5
8012,2026-12-24,Cabo HDMI,Acessórios,1,25.0
8013,2026-08-07,Monitor 24p,Monitores,-1,800.0
8014,2026-04-25,Teclado Mecânico,Periféricos,1,350.0
8015,2026-10-24,Headset,Periféricos,1,250.0
8016,2026-12-09,Mouse Gamer,Periféricos,1,150.5
8017,2026-11-18,Mouse Gamer,Periféricos,1,150.5
8018,2026-03-20,Teclado Mecânico,Periféricos,2,350.0
8019,2026-05-16,Mouse Gamer,Periféricos,1,150.5
8020,2026-10-03,Monitor 24p,Monitores,1,800.0
8021,2026-07-15,Monitor 24p,Monitores,-1,800.0
8022,2026-10-31,Cabo HDMI,Acessórios,1,25.0
8023,2026-05-24,Monitor 24p,Monitores,-1,800.0
8024,2026-04-24,Cadeira Gamer,Móveis,1,1200.0
8025,2026-01-18,Mouse Gamer,Periféricos,2,150.5
8026,2026-02-27,Monitor 24p,Monitores,1,800.0
8027,2026-11-21,Cadeira Gamer,Móveis,2,1200.0
8028,2026-05-05,Teclado Mecânico,Periféricos,1,350.0
8029,2026-04-01,Monitor 24p,Monitores,1,800.0
8030,2026-09-11,Cabo HDMI,Acessórios,1,25.0
8031,2026-07-08,Monitor 24p,Monitores,2,800.0
8032,2026-05-07,Cabo HDMI,Acessórios,1,25.0
8033,2026-07-02,Mouse Gamer,Periféricos,-1,150.5
8034,2026-09-27,Teclado Mecânico,Periféricos,1,350.0
8035,2026-01-25,Teclado Mecânico,Periféricos,1,350.0
8036,2026-02-18,Mouse Gamer,Periféricos,1,150.5
8037,2026-10-29,Cabo HDMI,Acessórios,1,25.0
8038,2026-03-24,Cabo HDMI,Acessórios,-1,25.0
8039,2026-02-05,Cabo HDMI,Acessórios,1,25.0
8040,2026-05-14,Teclado Mecânico,Periféricos,1,350.0
8041,2026-10-21,Mouse Gamer,Periféricos,1,150.5
8042,2026-03-23,Cadeira Gamer,Móveis,1,1200.0
8043,2026-03-21,Mouse Gamer,Periféricos,1,150.5
8044,2026-03-25,Teclado Mecânico,Periféricos,1,350.0
8045,2026-08-08,Mouse Gamer,Periféricos,1,150.5
8046,2026-03-22,Headset,Periféricos,1,250.0
8047,2026-12-30,Teclado Mecânico,Periféricos,1,350.0
8048,2026-12-12,Cabo HDMI,Acessórios,1,25.0
8049,2026-09-12,Monitor 24p,Monitores,1,800.0
8050,2026-12-08,Headset,Periféricos,1,250.0
8051,2026-01-31,Monitor 24p,Monitores,1,800.0
8052,2026-01-05,Mouse Gamer,Periféricos,1,150.5
8053,2026-04-07,Headset,Periféricos,1,250.0
8054,2026-05-22,Teclado Mecânico,Periféricos,0,350.0
8055,2026-11-20,Cabo HDMI,Acessórios,1,25.0
8056,2026-10-31,Monitor 24p,Monitores,1,800.0
8057,2026-04-19,Mouse Gamer,Periféricos,0,150.5
8058,2026-09-22,Cadeira Gamer,Móveis,1,1200.0
8059,2026-12-23,Cabo HDMI,Acessórios,1,25.0
8060,2026-10-06,Teclado Mecânico,Periféricos,3,350.0
8061,2026-11-01,Cabo HDMI,Acessórios,1,25.0
8062,2026-09-03,Headset,Periféricos,1,250.0
8063,2026-09-01,Cabo HDMI,Acessórios,1,25.0
8064,2026-12-05,Mouse Gamer,Periféricos,-1,150.5
8065,2026-03-25,Monitor 24p,Monitores,1,800.0
8066,2026-09-03,Headset,Periféricos,1,250.0
8067,2026-02-05,Cadeira Gamer,Móveis,1,1200.0
8068,2026-03-13,Cadeira Gamer,Móveis,-1,1200.0
8069,2026-03-30,Monitor 24p,Monitores,1,800.0
8070,2026-07-28,Cabo HDMI,Acessórios,1,25.0
8071,2026-10-29,Headset,Periféricos,1,250.0
8072,2026-09-13,Teclado Mecânico,Periféricos,1,350.0
8073,2026-10-24,Mouse Gamer,Periféricos,1,150.5
8074,2026-01-24,Monitor 24p,Monitores,1,800.0
8075,2026-04-18,Cadeira Gamer,Móveis,1,1200.0
8076,2026-01-01,Monitor 24p,Monitores,1,800.0
8077,2026-09-01,Headset,Periféricos,1,250.0
8078,2026-11-05,Cadeira Gamer,Móveis,1,1200.0
8079,2026-08-06,Mouse Gamer,Periféricos,1,150.5
8080,2026-07-19,Monitor 24p,Monitores,1,800.0
8081,2026-06-01,Mouse Gamer,Periféricos,1,150.5
8082,2026-06-14,Headset,Periféricos,2,250.0
8083,2026-11-24,Headset,Periféricos,2,250.0
8084,2026-03-23,Monitor 24p,Monitores,1,800.0
8085,2026-07-06,Teclado Mecânico,Periféricos,3,350.0
8086,2026-04-17,Cadeira Gamer,Móveis,1,1200.0
8087,2026-06-13,Mouse Gamer,Periféricos,1,150.5
8088,2026-06-29,Monitor 24p,Monitores,2,800.0
8089,2026-05-05,Headset,Periféricos,1,250.0
8090,2026-01-13,Cadeira Gamer,Móveis,1,1200.0
8091,2026-04-28,Cadeira Gamer,Móveis,1,1200.0
8092,2026-09-06,Monitor 24p,Monitores,1,800.0
8093,2026-12-02,Cabo HDMI,Acessórios,1,25.0
8094,2026-05-28,Mouse Gamer,Periféricos,1,150.5
8095,2026-03-18,Headset,Periféricos,1,250.0
8096,2026-10-29,Monitor 24p,Monitores,1,800.0
8097,2026-10-27,Headset,Periféricos,1,250.0
8098,2026-03-31,Monitor 24p,Monitores,2,800.0
8099,2026-07-07,Mouse Gamer,Periféricos,2,150.5
8100,2026-08-05,Cabo HDMI,Acessórios,2,25.0
8101,2026-06-30,Mouse Gamer,Periféricos,0,150.5
8102,2026-03-04,Teclado Mecânico,Periféricos,1,350.0
8103,2026-12-23,Teclado Mecânico,Periféricos,1,350.0
8104,2026-03-04,Cadeira Gamer,Móveis,2,1200.0
8105,2026-10-23,Cabo HDMI,Acessórios,0,25.0
8106,2026-11-13,Teclado Mecânico,Periféricos,1,350.0
8107,2026-03-04,Teclado Mecânico,Periféricos,1,350.0
8108,2026-09-25,Monitor 24p,Monitores,-1,800.0
8109,2026-01-18,Cadeira Gamer,Móveis,1,1200.0
8110,2026-08-29,Headset,Periféricos,1,250.0
8111,2026-03-14,Monitor 24p,Monitores,0,800.0
8112,2026-10-31,Cabo HDMI,Acessórios,3,25.0
8113,2026-06-03,Cabo HDMI,Acessórios,-1,25.0
8114,2026-12-21,Mouse Gamer,Periféricos,1,150.5
8115,2026-12-13,Cadeira Gamer,Móveis,1,1200.0
8116,2026-12-16,Monitor 24p,Monitores,2,800.0
8117,2026-04-01,Cabo HDMI,Acessórios,3,25.0
8118,2026-03-05,Cabo HDMI,Acessórios,1,25.0
8119,2026-11-29,Cadeira Gamer,Móveis,2,1200.0
8120,2026-05-10,Teclado Mecânico,Periféricos,1,350.0
8121,2026-11-06,Headset,Periféricos,3,250.0
8122,2026-01-21,Cadeira Gamer,Móveis,1,1200.0
8123,2026-04-23,Cabo HDMI,Acessórios,1,25.0
8124,2026-01-13,Mouse Gamer,Periféricos,1,150.5
8125,2026-03-20,Teclado Mecânico,Periféricos,1,350.0
8126,2026-08-14,Headset,Periféricos,1,250.0
8127,2026-09-11,Cabo HDMI,Acessórios,1,25.0
8128,2026-03-15,Teclado Mecânico,Periféricos,2,350.0
8129,2026-09-20,Teclado Mecânico,Periféricos,1,350.0
8130,2026-09-25,Teclado Mecânico,Periféricos,2,350.0
8131,2026-07-31,Monitor 24p,Monitores,2,800.0
8132,2026-10-05,Monitor 24p,Monitores,2,800.0
8133,2026-01-08,Cadeira Gamer,Móveis,1,1200.0
8134,2026-04-14,Headset,Periféricos,1,250.0
8135,2026-10-09,Headset,Periféricos,1,250.0
8136,2026-01-17,Mouse Gamer,Periféricos,1,150.5
8137,2026-03-15,Headset,Periféricos,2,250.0
8138,2026-11-06,Teclado Mecânico,Periféricos,1,350.0
8139,2026-01-24,Teclado Mecânico,Periféricos,2,350.0
8140,2026-01-01,Teclado Mecânico,Periféricos,1,350.0
8141,2026-11-22,Cadeira Gamer,Móveis,1,1200.0
8142,2026-02-06,Monitor 24p,Monitores,1,800.0
8143,2026-05-28,Monitor 24p,Monitores,3,800.0
8144,2026-05-28,Monitor 24p,Monitores,1,800.0
8145,2026-11-11,Headset,Periféricos,2,250.0
8146,2026-07-29,Monitor 24p,Monitores,0,800.0
8147,2026-12-02,Cabo HDMI,Acessórios,1,25.0
8148,2026-07-28,Cabo HDMI,Acessórios,1,25.0
8149,2026-04-03,Teclado Mecânico,Periféricos,1,350.0
8150,2026-10-09,Monitor 24p,Monitores,1,800.0
8151,2026-01-16,Cabo HDMI,Acessórios,-1,25.0
8152,2026-06-07,Cabo HDMI,Acessórios,1,25.0
8153,2026-06-03,Teclado Mecânico,Periféricos,2,350.0
8154,2026-04-06,Teclado Mecânico,Periféricos,1,350.0
8155,2026-01-29,Cadeira Gamer,Móveis,1,1200.0
8156,2026-01-05,Cadeira Gamer,Móveis,0,1200.0
8157,2026-01-17,Cabo HDMI,Acessórios,1,25.0
8158,2026-06-01,Cabo HDMI,Acessórios,1,25.0
8159,2026-12-31,Mouse Gamer,Periféricos,1,150.5
8160,2026-10-27,Cabo HDMI,Acessórios,1,25.0
8161,2026-12-08,Headset,Periféricos,1,250.0
8162,2026-09-17,Mouse Gamer,Periféricos,1,150.5
8163,2026-02-19,Cadeira Gamer,Móveis,1,1200.0
8164,2026-03-18,Headset,Periféricos,1,250.0
8165,2026-01-22,Cadeira Gamer,Móveis,1,1200.0
8166,2026-07-18,Mouse Gamer,Periféricos,1,150.5
8167,2026-10-08,Monitor 24p,Monitores,1,800.0
8168,2026-05-05,Monitor 24p,Monitores,2,800.0
8169,2026-03-12,Mouse Gamer,Periféricos,1,150.5
8170,2026-06-19,Mouse Gamer,Periféricos,1,150.5
8171,2026-07-31,Monitor 24p,Monitores,1,800.0
8172,2026-04-23,Cabo HDMI,Acessórios,3,25.0
8173,2026-11-02,Teclado Mecânico,Periféricos,1,350.0
8174,2026-10-05,Mouse Gamer,Periféricos,1,150.5
8175,2026-10-26,Cabo HDMI,Acessórios,1,25.0
8176,2026-01-21,Cadeira Gamer,Móveis,0,1200.0
8177,2026-02-28,Mouse Gamer,Periféricos,1,150.5
8178,2026-08-25,Mouse Gamer,Periféricos,1,150.5
8179,2026-03-30,Teclado Mecânico,Periféricos,1,350.0
8180,2026-05-30,Headset,Periféricos,3,250.0
8181,2026-08-09,Cabo HDMI,Acessórios,1,25.0
8182,2026-07-27,Headset,Periféricos,-1,250.0
8183,2026-04-10,Mouse Gamer,Periféricos,1,150.5
8184,2026-12-30,Cadeira Gamer,Móveis,1,1200.0
8185,2026-09-14,Monitor 24p,Monitores,1,800.0
8186,2026-09-09,Monitor 24p,Monitores,1,800.0
8187,2026-01-14,Cabo HDMI,Acessórios,1,25.0
8188,2026-07-14,Cadeira Gamer,Móveis,-1,1200.0
8189,2026-04-20,Cadeira Gamer,Móveis,1,1200.0
8190,2026-10-06,Mouse Gamer,Periféricos,1,150.5
8191,2026-08-27,Cabo HDMI,Acessórios,1,25.0
8192,2026-08-31,Cadeira Gamer,Móveis,1,1200.0
8193,2026-10-12,Cadeira Gamer,Móveis,2,1200.0
8194,2026-10-04,Cabo HDMI,Acessórios,1,25.0
8195,2026-06-15,Monitor 24p,Monitores,1,800.0
8196,2026-02-04,Headset,Periféricos,1,250.0
8197,2026-11-30,Headset,Periféricos,2,250.0
8198,2026-04-11,Mouse Gamer,Periféricos,2,150.5
8199,2026-05-15,Cabo HDMI,Acessórios,1,25.0
8200,2026-10-25,Headset,Periféricos,-1,250.0
8201,2026-11-15,Teclado Mecânico,Periféricos,2,350.0
8202,2026-01-08,Mouse Gamer,Periféricos,1,150.5
8203,2026-01-15,Headset,Periféricos,-1,250.0
8204,2026-04-09,Teclado Mecânico,Periféricos,1,350.0
8205,2026-02-27,Cabo HDMI,Acessórios,1,25.0
8206,2026-08-14,Monitor 24p,Monitores,2,800.0
8207,2026-04-02,Cadeira Gamer,Móveis,1,1200.0
8208,2026-03-01,Teclado Mecânico,Periféricos,1,350.0
8209,2026-09-30,Mouse Gamer,Periféricos,1,150.5
8210,2026-04-25,Headset,Periféricos,1,250.0
8211,2026-09-15,Headset,Periféricos,1,250.0
8212,2026-03-22,Cabo HDMI,Acessórios,1,25.0
8213,2026-07-23,Teclado Mecânico,Periféricos,1,350.0
8214,2026-06-25,Teclado Mecânico,Periféricos,1,350.0
8215,2026-05-21,Headset,Periféricos,1,250.0
8216,2026-02-26,Teclado Mecânico,Periféricos,1,350.0
8217,2026-01-27,Headset,Periféricos,1,250.0
8218,2026-08-21,Cadeira Gamer,Móveis,1,1200.0
8219,2026-05-03,Mouse Gamer,Periféricos,1,150.5
8220,2026-09-12,Cadeira Gamer,Móveis,1,1200.0
8221,2026-07-03,Headset,Periféricos,1,250.0
8222,2026-10-24,Cabo HDMI,Acessórios,2,25.0
8223,2026-12-04,Teclado Mecânico,Periféricos,2,350.0
8224,2026-10-07,Teclado Mecânico,Periféricos,0,350.0
8225,2026-10-29,Cadeira Gamer,Móveis,0,1200.0
8226,2026-11-16,Cabo HDMI,Acessórios,1,25.0
8227,2026-08-12,Teclado Mecânico,Periféricos,1,350.0
8228,2026-06-09,Monitor 24p,Monitores,1,800.0
8229,2026-02-19,Monitor 24p,Monitores,1,800.0
8230,2026-04-10,Teclado Mecânico,Periféricos,1,350.0
8231,2026-06-18,Cadeira Gamer,Móveis,2,1200.0
8232,2026-07-26,Cadeira Gamer,Móveis,1,1200.0
8233,2026-06-21,Headset,Periféricos,1,250.0
8234,2026-12-23,Monitor 24p,Monitores,1,800.0
8235,2026-04-27,Cabo HDMI,Acessórios,1,25.0
8236,2026-10-28,Monitor 24p,Monitores,1,800.0
8237,2026-12-04,Cabo HDMI,Acessórios,3,25.0
8238,2026-03-03,Cabo HDMI,Acessórios,2,25.0
8239,2026-11-18,Monitor 24p,Monitores,3,800.0
8240,2026-09-14,Cadeira Gamer,Móveis,1,1200.0
8241,2026-04-30,Cabo HDMI,Acessórios,1,25.0
8242,2026-12-21,Cabo HDMI,Acessórios,1,25.0
8243,2026-09-15,Cabo HDMI,Acessórios,-1,25.0
8244,2026-01-18,Cabo HDMI,Acessórios,1,25.0
8245,2026-03-16,Monitor 24p,Monitores,2,800.0
8246,2026-04-04,Cadeira Gamer,Móveis,1,1200.0
8247,2026-09-30,Headset,Periféricos,2,250.0
8248,2026-07-11,Cadeira Gamer,Móveis,0,1200.0
8249,2026-07-10,Cabo HDMI,Acessórios,0,25.0
8250,2026-11-17,Mouse Gamer,Periféricos,1,150.5
8251,2026-03-12,Cabo HDMI,Acessórios,1,25.0
8252,2026-01-11,Teclado Mecânico,Periféricos,2,350.0
8253,2026-12-12,Monitor 24p,Monitores,1,800.0
8254,2026-01-14,Cadeira Gamer,Móveis,1,1200.0
8255,2026-04-20,Headset,Periféricos,3,250.0
8256,2026-04-05,Cabo HDMI,Acessórios,1,25.0
8257,2026-12-03,Monitor 24p,Monitores,2,800.0
8258,2026-12-30,Cabo HDMI,Acessórios,1,25.0
8259,2026-03-15,Cabo HDMI,Acessórios,1,25.0
8260,2026-04-13,Cabo HDMI,Acessórios,1,25.0
8261,2026-12-08,Headset,Periféricos,1,250.0
8262,2026-08-12,Cadeira Gamer,Móveis,3,1200.0
8263,2026-03-15,Mouse Gamer,Periféricos,1,150.5
8264,2026-04-28,Teclado Mecânico,Periféricos,-1,350.0
8265,2026-09-05,Monitor 24p,Monitores,1,800.0
8266,2026-05-06,Cadeira Gamer,Móveis,1,1200.0
8267,2026-09-23,Monitor 24p,Monitores,1,800.0
8268,2026-05-01,Teclado Mecânico,Periféricos,1,350.0
8269,2026-06-05,Monitor 24p,Monitores,2,800.0
8270,2026-08-05,Teclado Mecânico,Periféricos,1,350.0
8271,2026-06-02,Mouse Gamer,Periféricos,2,150.5
8272,2026-12-30,Monitor 24p,Monitores,1,800.0
8273,2026-01-10,Teclado Mecânico,Periféricos,1,350.0
8274,2026-03-26,Cadeira Gamer,Móveis,1,1200.0
8275,2026-09-13,Mouse Gamer,Periféricos,0,150.5
8276,2026-11-30,Mouse Gamer,Periféricos,1,150.5
8277,2026-12-25,Mouse Gamer,Periféricos,1,150.5
8278,2026-07-28,Headset,Periféricos,1,250.0
8279,2026-01-20,Cadeira Gamer,Móveis,1,1200.0
8280,2026-10-31,Teclado Mecânico,Periféricos,1,350.0
8281,2026-10-30,Cabo HDMI,Acessórios,1,25.0
8282,2026-09-17,Monitor 24p,Monitores,1,800.0
8283,2026-01-03,Teclado Mecânico,Periféricos,2,350.0
8284,2026-07-25,Headset,Periféricos,1,250.0
8285,2026-11-14,Headset,Periféricos,2,250.0
8286,2026-10-17,Cadeira Gamer,Móveis,1,1200.0
8287,2026-10-24,Monitor 24p,Monitores,1,800.0
8288,2026-02-21,Monitor 24p,Monitores,1,800.0
8289,2026-04-09,Headset,Periféricos,1,250.0
8290,2026-11-09,Headset,Periféricos,1,250.0
8291,2026-10-29,Cabo HDMI,Acessórios,1,25.0
8292,2026-09-26,Mouse Gamer,Periféricos,3,150.5
8293,2026-07-03,Mouse Gamer,Periféricos,1,150.5
8294,2026-10-07,Teclado Mecânico,Periféricos,1,350.0
8295,2026-10-10,Headset,Periféricos,1,250.0
8296,2026-07-17,Mouse Gamer,Periféricos,1,150.5
8297,2026-12-12,Cabo HDMI,Acessórios,1,25.0
8298,2026-08-03,Teclado Mecânico,Periféricos,1,350.0
8299,2026-05-17,Mouse Gamer,Periféricos,1,150.5
8300,2026-05-14,Monitor 24p,Monitores,0,800.0
8301,2026-08-22,Teclado Mecânico,Periféricos,1,350.0
8302,2026-12-10,Cabo HDMI,Acessórios,1,25.0
8303,2026-03-10,Monitor 24p,Monitores,1,800.0
8304,2026-09-15,Mouse Gamer,Periféricos,1,150.5
8305,2026-10-11,Teclado Mecânico,Periféricos,1,350.0
8306,2026-03-11,Cabo HDMI,Acessórios,1,25.0
8307,2026-06-04,Mouse Gamer,Periféricos,-1,150.5
8308,2026-07-31,Monitor 24p,Monitores,1,800.0
8309,2026-07-23,Teclado Mecânico,Periféricos,1,350.0
8310,2026-06-27,Mouse Gamer,Periféricos,2,150.5
8311,2026-06-26,Monitor 24p,Monitores,1,800.0
8312,2026-03-28,Mouse Gamer,Periféricos,-1,150.5
8313,2026-05-24,Monitor 24p,Monitores,3,800.0
8314,2026-02-11,Cabo HDMI,Acessórios,2,25.0
8315,2026-07-15,Headset,Periféricos,1,250.0
8316,2026-10-05,Mouse Gamer,Periféricos,1,150.5
8317,2026-11-28,Cabo HDMI,Acessórios,1,25.0
8318,2026-04-22,Teclado Mecânico,Periféricos,1,350.0
8319,2026-09-30,Cabo HDMI,Acessórios,2,25.0
8320,2026-01-13,Teclado Mecânico,Periféricos,1,350.0
8321,2026-02-21,Teclado Mecânico,Periféricos,1,350.0
8322,2026-02-12,Cadeira Gamer,Móveis,-1,1200.0
8323,2026-04-07,Cabo HDMI,Acessórios,1,25.0
8324,2026-11-01,Headset,Periféricos,1,250.0
8325,2026-01-20,Cabo HDMI,Acessórios,1,25.0
8326,2026-08-17,Monitor 24p,Monitores,1,800.0
8327,2026-08-10,Monitor 24p,Monitores,2,800.0
8328,2026-07-29,Cadeira Gamer,Móveis,3,1200.0
8329,2026-02-04,Teclado Mecânico,Periféricos,1,350.0
8330,2026-04-21,Mouse Gamer,Periféricos,1,150.5
8331,2026-10-27,Monitor 24p,Monitores,1,800.0
8332,2026-03-24,Cadeira Gamer,Móveis,1,1200.0
8333,2026-02-14,Monitor 24p,Monitores,1,800.0
8334,2026-03-28,Monitor 24p,Monitores,1,800.0
8335,2026-01-15,Headset,Periféricos,1,250.0
8336,2026-11-05,Cabo HDMI,Acessórios,1,25.0
8337,2026-07-16,Headset,Periféricos,0,250.0
8338,2026-04-10,Headset,Periféricos,1,250.0
8339,2026-08-25,Cadeira Gamer,Móveis,0,1200.0
8340,2026-05-27,Mouse Gamer,Periféricos,1,150.5
8341,2026-12-07,Mouse Gamer,Periféricos,0,150.5
8342,2026-06-18,Mouse Gamer,Periféricos,-1,150.5
8343,2026-03-16,Cadeira Gamer,Móveis,1,1200.0
8344,2026-12-10,Monitor 24p,Monitores,1,800.0
8345,2026-07-03,Cadeira Gamer,Móveis,2,1200.0
8346,2026-11-24,Monitor 24p,Monitores,1,800.0
8347,2026-03-01,Monitor 24p,Monitores,2,800.0
8348,2026-10-12,Monitor 24p,Monitores,2,800.0
8349,2026-08-17,Monitor 24p,Monitores,0,800.0
8350,2026-06-04,Cadeira Gamer,Móveis,1,1200.0
8351,2026-09-07,Cabo HDMI,Acessórios,2,25.0
8352,2026-04-15,Cabo HDMI,Acessórios,1,25.0
8353,2026-10-27,Cadeira Gamer,Móveis,1,1200.0
8354,2026-06-08,Cabo HDMI,Acessórios,-1,25.0
8355,2026-06-14,Teclado Mecânico,Periféricos,1,350.0
8356,2026-11-09,Headset,Periféricos,3,250.0
8357,2026-06-16,Cadeira Gamer,Móveis,-1,1200.0
8358,2026-03-20,Teclado Mecânico,Periféricos,-1,350.0
8359,2026-02-02,Cadeira Gamer,Móveis,1,1200.0
8360,2026-05-29,Headset,Periféricos,1,250.0
8361,2026-05-20,Headset,Periféricos,3,250.0
8362,2026-03-01,Mouse Gamer,Periféricos,1,150.5
8363,2026-02-28,Headset,Periféricos,3,250.0
8364,2026-05-04,Headset,Periféricos,1,250.0
8365,2026-05-31,Cadeira Gamer,Móveis,1,1200.0
8366,2026-11-15,Monitor 24p,Monitores,3,800.0
8367,2026-12-09,Mouse Gamer,Periféricos,1,150.5
8368,2026-11-04,Teclado Mecânico,Periféricos,1,350.0
8369,2026-05-05,Monitor 24p,Monitores,1,800.0
8370,2026-07-28,Cadeira Gamer,Móveis,1,1200.0
8371,2026-01-18,Cabo HDMI,Acessórios,1,25.0
8372,2026-04-27,Teclado Mecânico,Periféricos,1,350.0
